Time [sec], q1 (deg), q2 (deg), q3 (deg), q4 (deg), q5 (deg), q6 (deg), Px (mm), Py (mm), Pz (mm), Rx (deg), Ry (deg), Rz (deg), c1 (A), c2 (A), c3 (A), c4 (A), c5 (A), c6 (A), Fx R (N), Fy R (N), Fz R (N), Tx R (Nm), Ty R (Nm), Tz R (Nm), Fx A (N), Fy A (N), Fz A (N), Tx A (Nm), Ty A (Nm), Tz A (Nm), Din, Dout
1648483033000.8965, -120.09837536619642, -162.93131127404678, 55.40288820726167, -166.4466183945556, 89.97227876663709, -0.026081304716779646, -611.5291744755357, -727.9833998890482, 679.4689401316905, 45.17364054831786, 172.58144786389354, 5.726824699519116, 0.2288818657398224, 6.953430652618408, 1.2711066007614136, 0.2310333549976349, -0.0897216871380806, -0.02018737979233265, -1.3425667455423587, 4.07723108177223, -7.406021671960496, -3.2533231614286624, -0.07165518241423127, -0.1639017386146081, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483034002.2805, -120.09700932836242, -162.9306282551298, 55.39876277300298, -166.4466183945556, 89.9709058986139, -0.026764323633780923, -611.5243490208229, -728.0141860286278, 679.454826701023, 45.1705270092723, 172.58252760238852, 5.732563615495479, 0.2243042290210724, 6.925964832305908, 1.2486884593963623, 0.2601929008960724, -0.0829925611615181, -0.02018737979233265, -0.4331110637830547, 5.0194991362460195, -7.55321165166168, -3.069304017817766, -0.014509844401645891, -0.17706459339247602, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483035002.7085, -120.09905838511342, -162.93270463263747, 55.39876277300298, -166.4452250359649, 89.96953303059074, -0.026081304716779646, -611.5665561682737, -728.0109248035719, 679.4251562448512, 45.17485658941292, 172.5824626361541, 5.7341291162516566, 0.2014160305261612, 6.939697742462158, 1.2688647508621216, 0.3072967827320099, -0.0874786451458931, -0.02243042178452015, 0.4072620601017258, 5.320155714489001, -7.686165712940293, -2.6421401390278376, -0.20953683134496648, -0.24132188475674127, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483036004.2793, -120.09905838511342, -162.93407067047147, 55.40083915051066, -166.44454201704792, 89.97227876663709, -0.02813036146778347, -611.5586143673582, -728.0173199192111, 679.4177257030373, 45.1713655805594, 172.58104299524166, 5.730831962736378, 0.2517700493335724, 6.893921375274658, 1.2486884593963623, 0.2489776909351349, -0.0852356031537056, -0.02018737979233265, -1.2629188618710534, 4.804648525741919, -6.504169191237008, -3.0071959020634287, -0.1967230977190495, -0.14032413286876594, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483037005.78, -120.09974140403042, -162.93270463263747, 55.40428156585235, -166.4459080548819, 89.97159574772009, -0.027447342550782197, -611.5499723500786, -727.9743030287846, 679.4568939443216, 45.1738220158532, 172.58220362764217, 5.725990992323281, 0.2746582329273224, 6.944275379180908, 1.2845574617385864, 0.2400055229663849, -0.0829925611615181, -0.01345825381577015, -2.3667161395680063, 4.301795070053032, -6.7607639109211, -3.0474756346586536, -0.2818815453512723, -0.007865277266593973, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483038006.7397, -120.09905838511342, -162.93270463263747, 55.401522169427665, -166.4459080548819, 89.97021604950774, -0.026081304716779646, -611.5550095902947, -727.9944772935227, 679.4399567281264, 45.174898971130425, 172.58245707130274, 5.730741985177308, 0.2471924126148224, 6.944275379180908, 1.2509303092956543, 0.2714081108570099, -0.0874786451458931, -0.01345825381577015, -0.6138854448392524, 5.576282718720429, -8.113640153144397, -3.15505691176844, -0.12033785859916965, -0.06827402129057714, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483039008.2158, -120.09769234727942, -162.93338765155448, 55.40220518834467, -166.4473014134726, 89.9709058986139, -0.02539828579977837, -611.5357690208225, -728.0077787823788, 679.4286777312424, 45.1736460008705, 172.58173704152662, 5.732579839725693, 0.2288818657398224, 6.994629383087158, 1.2576557397842407, 0.2669220268726349, -0.0852356031537056, -0.011215210892260075, -0.26659526463008665, 5.528264556306819, -9.361534625989792, -3.379019002131484, 0.09592857723758058, -0.05979885696578317, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483040008.9417, -120.09700932836242, -162.93407067047147, 55.40083915051066, -166.4466183945556, 89.97227876663709, -0.02813036146778347, -611.5294807538424, -728.0338074195454, 679.411315231102, 45.168121309440146, 172.58131271885003, 5.733987124441383, 0.2426147758960724, 6.962585926055908, 1.2509303092956543, 0.2444916069507599, -0.0897216871380806, -0.01570129580795765, -0.8618510987531725, 5.106087536454256, -8.443625296932005, -3.4408679002393434, 0.011961613718894946, -0.10271080310540769, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483041009.6907, -120.10110744186443, -162.93202161372048, 55.39947311267666, -166.4452250359649, 89.97021604950774, -0.030179418218787297, -611.5808307395998, -727.9828249888684, 679.440730769737, 45.17170111739927, 172.582866733918, 5.7316262232286155, 0.2563476860523224, 6.994629383087158, 1.2643811702728271, 0.2310333549976349, -0.0874786451458931, -0.008972168900072575, -1.5030137164204669, 4.886766975985913, -8.850788701298189, -3.604726315822576, 0.045770761010346134, 0.012053778653894884, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483042010.8257, -120.09905838511342, -162.93270463263747, 55.40288820726167, -166.4479844323896, 89.9709058986139, -0.026081304716779646, -611.5458533638717, -727.9823052871138, 679.4419230675835, 45.174707231022225, 172.58162251770074, 5.731519950941283, 0.2655029594898224, 6.925964832305908, 1.2621393203735352, 0.2534637749195099, -0.0807495191693306, -0.02018737979233265, -1.5096519788396068, 4.9007468773322405, -7.054888025699262, -3.0289039594768976, -0.16806069325929746, -0.12012057354932792, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483043012.4517, -120.10042442294743, -162.93202161372048, 55.40015613159366, -166.4473014134726, 89.96953303059074, -0.026764323633780923, -611.57227496278, -727.977822202579, 679.4384499478823, 45.17585956114395, 172.58215929440368, 5.734096309702232, 0.2426147758960724, 6.953430652618408, 1.2598974704742432, 0.2422485649585724, -0.0852356031537056, -0.01794433780014515, -1.1405745139195433, 4.74211482571134, -7.860014482097654, -3.2836598023712944, -0.01922451399975931, -0.12223169701301564, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483044013.309, -120.09769234727942, -162.93270463263747, 55.39947311267666, -166.4459080548819, 89.97227876663709, -0.027447342550782197, -611.5377715712141, -728.0242888846692, 679.427463900457, 45.17022434299614, 172.5809855276024, 5.732923880761283, 0.2609253227710724, 6.935120105743408, 1.2554138898849487, 0.2310333549976349, -0.0942077711224556, -0.02018737979233265, -1.6004602237755643, 4.645227779671774, -7.368323585872247, -3.3703972983875703, -0.165986035447304, -0.13755350484238413, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483045014.8735, -120.09769234727942, -162.93131127404678, 55.40220518834467, -166.44454201704792, 89.97227876663709, -0.026764323633780923, -611.5250372513635, -728.0003592893872, 679.4711770778148, 45.171701130713494, 172.58238077214705, 5.724733494904205, 0.2243042290210724, 6.935120105743408, 1.2576557397842407, 0.2579498589038849, -0.0874786451458931, -0.02018737979233265, -0.6141623766643209, 4.8031725790948085, -7.515701348200303, -3.079624128528675, -0.084453989307301, -0.17755081242659904, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483046016.1702, -120.09769234727942, -162.93270463263747, 55.40220518834467, -166.4452250359649, 89.96953303059074, -0.02539828579977837, -611.5388724519036, -728.0056158502649, 679.4462271965215, 45.174129876439714, 172.58383129424215, 5.729033503274769, 0.2471924126148224, 6.971741199493408, 1.2576557397842407, 0.2310333549976349, -0.0852356031537056, -0.02018737979233265, -1.211744678226781, 4.732543184720937, -8.387986812452636, -3.4882107667706643, 0.0867326322245612, -0.1490918126097459, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483047018.1033, -120.09769234727942, -162.93270463263747, 55.40083915051066, -166.4459080548819, 89.97227876663709, -0.026081304716779646, -611.5348839691007, -728.0157156874316, 679.4358124817469, 45.172405842469814, 172.58090014992777, 5.730913812250944, 0.2471924126148224, 6.935120105743408, 1.2554138898849487, 0.2579498589038849, -0.0986938551068306, -0.0269165076315403, -0.8257723891142361, 5.0172093602008125, -7.586262367860265, -3.192502786286296, -0.23354905988084104, -0.25600904555468534, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483048018.2925, -120.09974140403042, -162.92994523621277, 55.40357122617867, -166.4479844323896, 89.97159574772009, -0.024032247965775824, -611.539602553559, -727.9478460983444, 679.4911948572149, 45.178959551097414, 172.58099003161107, 5.72611830599912, 0.2380371391773224, 6.939697742462158, 1.2621393203735352, 0.2444916069507599, -0.0897216871380806, -0.01794433780014515, -1.1642475904312777, 4.584914372510191, -7.396305462823192, -3.1883454122259294, -0.12792734418404156, -0.12863009438556638, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483049018.8284, -120.09974140403042, -162.93202161372048, 55.401522169427665, -166.4466183945556, 89.96953303059074, -0.024715266882777098, -611.5624824941373, -727.97788556205, 679.4488990639879, 45.17810948613648, 172.58231286910032, 5.731092251541126, 0.2471924126148224, 6.935120105743408, 1.2598974704742432, 0.2624359428882599, -0.0942077711224556, -0.01794433780014515, -0.969082616955109, 5.0564152247287, -7.47633698270734, -3.107758567493839, -0.2509351246358872, -0.12759830456754245, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483050019.3264, -120.09837536619642, -162.9306282551298, 55.39947311267666, -166.44454201704792, 89.97227876663709, -0.026081304716779646, -611.5399654562439, -728.0024084864203, 679.4656042112167, 45.173581525840184, 172.5812279754427, 5.7277933684061555, 0.2655029594898224, 6.939697742462158, 1.2733484506607056, 0.2400055229663849, -0.0874786451458931, -0.0269165076315403, -1.8193606436802532, 4.382278871057239, -6.990839993882921, -3.1199356374297813, -0.21203779056051192, -0.21171433257411576, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483051019.7502, -120.09905838511342, -162.93131127404678, 55.39807975408598, -166.44454201704792, 89.97021604950774, -0.027447342550782197, -611.5598871996651, -728.0067351917463, 679.4458861209143, 45.17276133749239, 172.58273763158192, 5.731726244011971, 0.2563476860523224, 6.944275379180908, 1.2419630289077759, 0.2669220268726349, -0.0874786451458931, -0.011215210892260075, -0.6594341390400305, 5.820859273809076, -8.36931229574496, -3.2873131757243943, -0.0783462122823838, -0.030890863894891485, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483052021.5647, -120.09769234727942, -162.9306282551298, 55.39947311267666, -166.4459080548819, 89.9709058986139, -0.026764323633780923, -611.5318005732227, -728.0047209496859, 679.4613693236928, 45.17166891013092, 172.58265693942874, 5.73042402925524, 0.2380371391773224, 6.962585926055908, 1.2598974704742432, 0.2512207329273224, -0.0964508131146431, -0.02243042178452015, -0.7851573145150506, 4.914192598647588, -8.206201311187256, -3.335121055585911, -0.10943842693833722, -0.20321505340248924, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483053022.2112, -120.10042442294743, -162.9306282551298, 55.40357122617867, -166.4473014134726, 89.97021604950774, -0.02539828579977837, -611.554412564253, -727.946990753498, 679.4821308613783, 45.17818333395964, 172.58247750171176, 5.726656935117552, 0.2471924126148224, 6.916809558868408, 1.2509303092956543, 0.2310333549976349, -0.0829925611615181, -0.01794433780014515, -1.4397112865224846, 4.524239585947348, -6.969748947245394, -3.219794725778104, -0.04978498533739046, -0.11053068548783235, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483054024.2808, -120.10110744186443, -162.93131127404678, 55.40288820726167, -166.4479844323896, 89.97296861574326, -0.024032247965775824, -611.5624520670062, -727.9503593023242, 679.4647111056303, 45.18059039502312, 172.5785014465624, 5.728563225373787, 0.2059936672449112, 6.944275379180908, 1.2531720399856567, 0.2422485649585724, -0.0897216871380806, -0.02243042178452015, -0.4064955806700292, 4.487464351172853, -7.810848172307529, -3.2621138387816675, 0.050138587065504586, -0.23087892470232718, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483055024.7654, -120.09769234727942, -162.93338765155448, 55.40220518834467, -166.44317597921392, 89.97159574772009, -0.02813036146778347, -611.5372421127381, -728.0211066705054, 679.4414596615859, 45.16972604810036, 172.5832776184599, 5.726046459924349, 0.2426147758960724, 6.935120105743408, 1.2643811702728271, 0.2534637749195099, -0.0874786451458931, -0.02467346377670765, -1.0773395466182418, 4.667771876712968, -7.257680242539363, -3.0627497114239723, -0.15214163250207974, -0.21384833052557978, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483056026.7058, -120.09974140403042, -162.93202161372048, 55.40357122617867, -166.4452250359649, 89.97021604950774, -0.024715266882777098, -611.5563195346692, -727.9708368140136, 679.4657598750817, 45.178267537052434, 172.5826934156407, 5.725654676755746, 0.2380371391773224, 6.976318836212158, 1.2688647508621216, 0.2467346489429474, -0.1009368970990181, -0.02243042178452015, -0.9759725029595787, 4.685887149556135, -8.287035617202973, -3.386845352320932, -0.15657037513021135, -0.2038349146478861, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483057028.4878, -120.09837536619642, -162.93270463263747, 55.401522169427665, -166.4452250359649, 89.96953303059074, -0.026764323633780923, -611.5482400186254, -728.0030369380814, 679.4420609685285, 45.17302821888624, 172.58383249768835, 5.730009170936753, 0.2151489406824112, 6.939697742462158, 1.2598974704742432, 0.2579498589038849, -0.0897216871380806, -0.01794433780014515, -0.5175886521545228, 4.710858054074497, -7.580382559879147, -3.0897313435402305, -0.08987949291844323, -0.15881370134993147, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483058029.6306, -120.09769234727942, -162.9306282551298, 55.40220518834467, -166.4473014134726, 89.96953303059074, -0.026764323633780923, -611.5242333926585, -727.9837990657899, 679.4737705095683, 45.17203796261766, 172.5843625615304, 5.729016479177926, 0.1922607570886612, 6.921387195587158, 1.2554138898849487, 0.2175751030445099, -0.0964508131146431, -0.01345825381577015, -0.9233637434431079, 3.6996121547539427, -6.859637715770712, -3.304018254341526, -0.04545460797238105, -0.11847909859877881, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483059031.5083, -120.09629898868874, -162.9306282551298, 55.40288820726167, -166.4459080548819, 89.96953303059074, -0.02539828579977837, -611.5079188301121, -727.9975710004417, 679.4822385393849, 45.17219261956575, 172.58506566048172, 5.72596841186401, 0.2517700493335724, 6.930542469024658, 1.2598974704742432, 0.2579498589038849, -0.0807495191693306, -0.01570129580795765, -1.1922556121372216, 4.992834002568021, -7.302594626252747, -3.036247048788313, -0.12559193916135533, -0.0769584132663271, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483060032.9043, -120.09769234727942, -162.93131127404678, 55.40083915051066, -166.4466183945556, 89.96953303059074, -0.026081304716779646, -611.5337046048745, -727.9985549714403, 679.4563433918534, 45.172966524294004, 172.58369127501552, 5.731066704736408, 0.2426147758960724, 6.948853015899658, 1.2576557397842407, 0.2220611870288849, -0.0829925611615181, -0.02018737979233265, -1.4440471156843444, 4.342186294836203, -7.634094587101528, -3.3913487692835473, 0.06414063691052971, -0.14603311531636054, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483061033.4172, -120.09561596977174, -162.93202161372048, 55.401522169427665, -166.4466183945556, 89.97296861574326, -0.024715266882777098, -611.501791092199, -728.0265740024731, 679.4489622598732, 45.17127955513107, 172.58084809867935, 5.729719915271992, 0.2471924126148224, 6.930542469024658, 1.2890410423278809, 0.2422485649585724, -0.0829925611615181, -0.02018737979233265, -1.9992365131694376, 3.831723342052625, -6.226360818259703, -2.85819338273027, -0.27809004289768297, -0.1267798704113348, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483062033.906, -120.09905838511342, -162.9306282551298, 55.401522169427665, -166.4466183945556, 89.97227876663709, -0.02539828579977837, -611.5397049202282, -727.977724523482, 679.4717318307042, 45.17563421685877, 172.58070653707233, 5.727844996574225, 0.2609253227710724, 6.930542469024658, 1.2621393203735352, 0.2332763969898224, -0.0874786451458931, -0.01570129580795765, -1.8091168143269205, 4.514096227684938, -7.030415637757922, -3.2300489826810828, -0.17186954390602155, -0.06591384901511044, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483063035.8123, -120.09700932836242, -162.93543670830547, 55.40015613159366, -166.4452250359649, 89.9709058986139, -0.029496399301786023, -611.5421534833445, -728.0516393193301, 679.3890963872002, 45.16627378866479, 172.5828744652333, 5.735512348893072, 0.2517700493335724, 6.967163562774658, 1.2531720399856567, 0.3005676567554474, -0.0874786451458931, -0.02018737979233265, 0.0018243713162717778, 6.269337557053146, -8.956219713033045, -3.073878268554164, -0.12361741433412235, -0.16543917886170245, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
